name,smiles,broad_id
diphenyleneiodonium,[I+]1c2ccccc2-c2ccccc12,BRD-K65814004-003-02-9
arcyriaflavin-a,"O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21, O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21",BRD-K72726508-001-02-1
NVP-BVU972,Cn1cc(cn1)-c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,BRD-K77943374-001-02-8
TPCA-1,"NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1, NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1, NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1",BRD-K51575138-001-13-2
GW-583340,"CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1, CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1",BRD-K79930101-300-03-7
endo-IWR-1,"O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O, O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O, O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O",BRD-K61314889-001-04-4
JQ1-(+),"Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1, Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1",BRD-K54606188-001-13-1
BI-D1870,"CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12, CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12, CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12",BRD-A81370665-001-03-6
DMH1,"CC(C)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12, CC(C)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12",BRD-K39381259-001-01-0
P22077,"CC(=O)c1cc(c(Sc2ccc(F)cc2F)s1)[N+]([O-])=O, CC(=O)c1cc(c(Sc2ccc(F)cc2F)s1)[N+]([O-])=O",BRD-K97714174-001-01-3
ginkgolide-a,C[C@@H]1C(=O)O[C@H]2CC34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,BRD-A95121829-001-08-9
4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,"Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1, Fc1ccc(cc1)C(=O)C1CCN(CCCCc2ccccc2)CC1",BRD-K47337578-034-02-5
TG-101209,CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1,BRD-K39841531-001-02-1
oncrasin-1,Clc1ccc(Cn2cc(C=O)c3ccccc23)cc1,BRD-K43449605-001-01-0
K-Ras(G12C)-inhibitor-6,"SCCCC(=O)NC1CCN(CC1)C(=O)COc1ccc(Cl)cc1Cl, SCCCC(=O)NC1CCN(CC1)C(=O)COc1ccc(Cl)cc1Cl",BRD-K26305185-001-02-1
CCMI,"Cc1cc(on1)C(=CNc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1, Cc1cc(on1)C(=CNc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1",BRD-K16338837-001-02-6
AC-264613,"C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1, C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1",BRD-K81548480-001-01-2
tyrphostin-AG-494,Oc1ccc(cc1O)\C=C(/C#N)C(=O)Nc1ccccc1,BRD-K34533029-001-08-5
tyrphostin-AG-1478,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,BRD-K68336408-001-10-9
tyrphostin-AG-99,NC(=O)C(=C\c1ccc(O)c(O)c1)\C#N,BRD-K60184833-001-05-6
INH1,Cc1ccc(c(C)c1)-c1csc(NC(=O)c2ccccc2)n1,BRD-K70177501-003-01-4
BIX-01294,"COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1, COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1, COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1, COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1",BRD-K26818574-305-04-3
alexidine,CCCCC(CC)C\N=C(/N)N\C(N)=N\CCCCCC\N=C(/N)N\C(N)=N\CC(CC)CCCC,BRD-A27883417-300-01-6
CCT128930,NC1(Cc2ccc(Cl)cc2)CCN(CC1)c1ncnc2[nH]ccc12,BRD-K76406695-001-02-9
SB-218078,"O=C1NC(=O)c2c1c1c3ccccc3n3C4CCC(O4)n4c5ccccc5c2c4c13, O=C1NC(=O)c2c1c1c3ccccc3n3C4CCC(O4)n4c5ccccc5c2c4c13",BRD-A06352508-001-03-7
CID-5458317,O=C1c2ccccc2C(NC2CCCCC2)\C1=C/c1ccccc1,BRD-A08840375-001-01-3
PD-198306,Cc1cc(I)ccc1Nc1c(F)c(F)c(F)cc1C(=O)NOCC1CC1,BRD-K88677950-001-03-9
ribitol,OC[C@H](O)[C@H](O)[C@H](O)CO,BRD-K49313711-001-05-4
NSC-632839,"Cc1ccc(cc1)\C=C1/CNC\C(C1=O)=C/c1ccc(C)cc1, Cc1ccc(cc1)\C=C1/CNC\C(C1=O)=C/c1ccc(C)cc1",BRD-K81197548-003-01-4
WAY-600,C(N1CCC(CC1)n1ncc2c(nc(nc12)-c1ccc2[nH]ccc2c1)N1CCOCC1)c1cccnc1,BRD-K85920262-001-02-1
GGTI-298,COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1cccc2ccccc12,BRD-K19669037-001-01-1
MTPG,CC(N)(C(O)=O)c1ccc(cc1)-c1nnn[nH]1,BRD-A28329383-001-02-1
KI-16425,CC(OC(=O)Nc1c(C)noc1-c1ccc(CSCCC(O)=O)cc1)c1ccccc1Cl,BRD-A25569250-001-03-3
TWS-119,"Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1, Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1",BRD-K94176593-001-09-4
BVT-948,"CC1(C)C(=O)NC2=C1C(=O)C(=O)c1ccccc21, CC1(C)C2C(=NC1=O)c1ccccc1C(=O)C2=O",BRD-K68567222-001-01-2
BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1,BRD-K49669041-001-08-4
oligomycin-a,CCC1CCC2OC3(CC[C@@H](C)C(C[C@H](C)O)O3)[C@H](C)C(OC(=O)\C=C\[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@@](C)(O)[C@H](O)[C@@H](C)C\C=C\C=C\1)[C@H]2C,BRD-A81541225-001-06-8
SKI-II,"Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1, Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1, Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1",BRD-K20755323-001-05-9
tryptanthrin,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,BRD-K76973696-001-12-6
WZ8040,CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Sc3cccc(NC(=O)C=C)c3)n2)cc1,BRD-K81728688-001-04-4
SB-239063,COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1,BRD-K82091397-001-03-0
OTX015,"Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1, Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1",BRD-K43471985-001-03-0
OLDA,CCCCCCCC\C=C/CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,BRD-K95523387-001-09-6
AM-580,"CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O, CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O",BRD-K06854232-001-19-9
1-phenylbiguanide,NC(=N)NC(=N)Nc1ccccc1,BRD-K31491153-003-05-9
parthenolide,"C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1, C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1",BRD-K98548675-001-05-9
RS-67506,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,BRD-K50018155-003-02-1
filgotinib,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,BRD-K16803204-001-01-6
4E1RCat,"OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O, OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O, OC(=O)c1ccc(cc1)N1C(=O)C(\C=C1c1ccccc1)=C\c1ccc(o1)-c1ccc(cc1)[N+]([O-])=O",BRD-K67173685-001-06-9
aphidicolin,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@]21CC[C@]3(O)CO,BRD-K85140930-001-12-7
R306465,ONC(=O)c1cnc(nc1)N1CCN(CC1)S(=O)(=O)c1ccc2ccccc2c1,BRD-K86687746-001-01-3
7-hydroxystaurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,BRD-K45293975-001-02-0
TH-302,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+]([O-])=O,BRD-K20958582-001-01-4
lestaurtinib,C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,BRD-A27376179-001-01-3
N-acetylmannosamine,CC(=O)NC1[C@@H](O)OC(CO)[C@@H](O)[C@H]1O,BRD-A92872453-001-01-8
SNX-5422,"CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1, CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1, CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1",BRD-K73197500-001-02-2
5-hydroxymethyl-tolterodine,"CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C, CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C",BRD-K24603946-001-02-1
CH5132799,"CS(=O)(=O)N1CCc2c1nc(nc2-c1cnc(N)nc1)N1CCOCC1, CS(=O)(=O)N1CCc2c1nc(nc2-c1cnc(N)nc1)N1CCOCC1",BRD-K28352084-001-02-3
dichlorisone-acetate,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C, CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C, CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C",BRD-K54187111-001-09-2
AP1903,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc(c2)[C@@H](CCc2ccc(OC)c(OC)c2)OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](CC)c2cc(OC)c(OC)c(OC)c2)c1)c1cc(OC)c(OC)c(OC)c1,BRD-K28383148-001-01-4
tipranavir,"CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)C(=O)O1, CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)C(=O)O1",BRD-A10039652-001-01-2
irinotecan,"CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12",BRD-K08547377-394-03-5
betulinic-acid,"CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O, CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O, CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O",BRD-K45401373-001-20-9
sulfabenzamide,Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccccc1,BRD-K59983611-001-21-9
SB-225002,"Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O, Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O",BRD-K61323504-001-04-0
erastin,"CCOc1ccccc1-n1c(=O)c2ccccc2nc1C(C)N1CCN(CC1)C(=O)COc1ccc(Cl)cc1, CCOc1ccccc1-n1c(=O)c2ccccc2nc1C(C)N1CCN(CC1)C(=O)COc1ccc(Cl)cc1",BRD-A25004090-001-08-4
FPH1-(BRD-6125),Cc1ccc(Cl)cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O,BRD-K61250484-001-02-3
Y-27632,"C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1, C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1, C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1",BRD-K44084986-300-08-4
MK-0773,CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6cccnc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O,BRD-K38868394-001-01-3
mibampator,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(CCNS(C)(=O)=O)cc1,BRD-K42981054-001-01-9
dovitinib,"CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O",BRD-K85402309-001-06-6
proflavine-hemisulfate,Nc1ccc2cc3ccc(N)cc3nc2c1,BRD-K68408467-065-01-8
taltobulin,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@@H](C(C)C)\C=C(/C)C(O)=O)C(C)(C)C)C(C)(C)c1ccccc1,BRD-K87512222-019-01-7
SR-33805,"COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(C(C)C)c3ccccc3n2C)cc1OC, COc1ccc(CCN(C)CCCOc2ccc(cc2)S(=O)(=O)c2c(C(C)C)c3ccccc3n2C)cc1OC",BRD-K43002771-034-01-6
GSK2126458,COc1ncc(cc1NS(=O)(=O)c1ccc(F)cc1F)-c1ccc2nccc(-c3ccnnc3)c2c1,BRD-K07972848-001-02-0
TU-2100,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,BRD-K44590731-001-01-7
ipsapirone,O=C1N(CCCCN2CCN(CC2)c2ncccn2)S(=O)(=O)c2ccccc12,BRD-K90574421-001-03-5
oprozomib,COC[C@H](NC(=O)[C@H](COC)NC(=O)c1cnc(C)s1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1,BRD-A36331462-001-02-1
CS-110266,"C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1, C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1",BRD-K15519488-050-01-3
PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,BRD-K05104363-001-10-0
PU-H71,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,BRD-K36529613-001-02-6
AZD2461,COC1CCN(CC1)C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,BRD-K85014146-001-02-5
TMC-353121,Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc4nc(C)ccc4O)c3c2)c1,BRD-K66097663-001-01-8
venetoclax,"CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1, CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1, CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1",BRD-K62391742-001-03-0
darapladib,CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c2CCCc2c(=O)nc1SCc1ccc(F)cc1,BRD-K19085898-001-01-8
AV-412,CN1CCN(CC1)C(C)(C)C#Cc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,BRD-K23190681-001-01-1
telatinib,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,BRD-K84564571-001-02-4
PKI-179,O=C(Nc1ccncc1)Nc1ccc(cc1)-c1nc(nc(n1)N1CCOCC1)N1C2CCC1COC2,BRD-A28467416-002-01-0
kifunensine,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2NC(=O)C(=O)N12,BRD-K02898090-001-02-7
PD-153035,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,BRD-K26603252-003-04-9
E7449,"O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c23, O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c23, O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c23",BRD-K05444225-001-01-7
echinomycin,CSC1SCC2N(C)C(=O)C(C)NC(=O)C(COC(=O)C(C(C)C)N(C)C(=O)C1N(C)C(=O)C(C)NC(=O)C(COC(=O)C(C(C)C)N(C)C2=O)NC(=O)c1cnc2ccccc2n1)NC(=O)c1cnc2ccccc2n1,BRD-A68969091-001-12-7
idazoxan,"C1CN=C(N1)C1COc2ccccc2O1, C1CN=C(N1)C1COc2ccccc2O1",BRD-A18696154-003-22-6
gastrodin,OC[C@@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O,BRD-K81613478-001-01-8
cariporide,CC(C)c1ccc(cc1S(C)(=O)=O)C(=O)N=C(N)N,BRD-K21670884-001-01-9
TAK-285,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,BRD-K80343549-001-02-6
satraplatin,"NC1CCCCC1.CC(=O)O[Pt+4](C)(C)(Cl)(Cl)OC(C)=O, CC(=O)O[Pt](N)(Cl)(Cl)(NC1CCCCC1)OC(C)=O",BRD-K42497885-001-01-1
finafloxacin,OC(=O)c1cn(C2CC2)c2c(C#N)c(N3C[C@@H]4NCCO[C@H]4C3)c(F)cc2c1=O,BRD-K98384930-003-01-5
dienogest,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,BRD-K50853363-001-02-3
cetylpyridinium,"CCCCCCCCCCCCCCCC[n+]1ccccc1, CCCCCCCCCCCCCCCC[n+]1ccccc1, CCCCCCCCCCCCCCCC[n+]1ccccc1",BRD-K87700323-003-05-1
diaveridine,COc1ccc(Cc2cnc(N)nc2N)cc1OC,BRD-K97464279-001-03-5
U-18666A,CCN(CC)CCO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,BRD-K22025381-003-01-9
uric-acid,O=c1[nH]c2[nH]c(=O)[nH]c(=O)c2[nH]1,BRD-K01295354-001-02-8
FK-3311,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,BRD-K38350380-001-01-8
RAF265,Cn1c(Nc2ccc(cc2)C(F)(F)F)nc2cc(Oc3ccnc(c3)-c3ncc([nH]3)C(F)(F)F)ccc12,BRD-K93123848-001-04-1
AMG900,Cc1csc(c1)-c1nnc(Nc2ccc(Oc3ncccc3-c3ccnc(N)n3)cc2)c2ccccc12,BRD-K21728777-001-02-3
DVD-111,CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1,BRD-K22520627-001-01-7
cinalukast,"CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O, CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O, CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O",BRD-K53720352-001-03-2
zardaverine,"COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1, COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1, COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1",BRD-K37561857-001-15-5
lucitanib,CNC(=O)c1cccc2cc(ccc12)Oc1ccnc2cc(OCC3(N)CC3)c(OC)cc12,BRD-K31309378-001-01-5
dacinostat,"OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1, OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1",BRD-K56957086-001-06-3
bindarit,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(O)=O,BRD-K36467523-001-02-8
BGT226,"COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1, COc1ccc(cn1)-c1ccc2ncc3n(C)c(=O)n(-c4ccc(N5CCNCC5)c(c4)C(F)(F)F)c3c2c1",BRD-K29415052-050-04-8
AR-12,"NCC(=O)Nc1ccc(cc1)-n1nc(cc1-c1ccc2c(ccc3ccccc23)c1)C(F)(F)F, NCC(=O)Nc1ccc(cc1)-n1nc(cc1-c1ccc2c(ccc3ccccc23)c1)C(F)(F)F, NCC(=O)Nc1ccc(cc1)-n1nc(cc1-c1ccc2c(ccc3ccccc23)c1)C(F)(F)F, NCC(=O)Nc1ccc(cc1)-n1nc(cc1-c1ccc2c(ccc3ccccc23)c1)C(F)(F)F",BRD-K90497590-001-04-2
LY2874455,C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,BRD-K17203476-001-01-9
LCL-161,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1,BRD-K08248804-001-01-8
DU-728,N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(O)=O,BRD-K08859203-001-01-9
givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(cc3)C(=O)NO)ccc2c1,BRD-K13810148-311-03-2
CEP-32496,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC,BRD-K20722021-001-02-1
ambazone,"NC(=N)N=Nc1ccc(NNC(S)=N)cc1, NC(=N)N=Nc1ccc(NNC(S)=N)cc1, NC(=N)N=Nc1ccc(NNC(S)=N)cc1",BRD-K11244467-001-08-5
merimepodib,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,BRD-K09372874-001-01-0
galeterone,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C)C1CC=C2n1cnc2ccccc12,BRD-A07986123-001-02-8
xilobam,CN1CCC\C1=N\C(=O)Nc1c(C)cccc1C,BRD-K79633074-001-01-8
navarixin,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,BRD-K82850175-001-01-1
TAS-103,CN(C)CCNc1nc2cc(O)ccc2c2-c3ccccc3C(=O)c12,BRD-K09426783-300-01-0
orotic-acid,"OC(=O)c1cc(=O)[nH]c(=O)[nH]1, OC(=O)c1cc(=O)[nH]c(=O)[nH]1",BRD-K32572029-001-04-4
